playerID,yearID,lgID,POS,gold_glove
puigya01,2018,NL,OF,1
strawmy01,2019,AL,2B,1
wilkad01,2017,AL,P,1
torrelu01,2022,AL,C,1
garcigr01,2017,NL,SS,1
hollagr01,2021,AL,P,1
hamilbi02,2022,AL,2B,1
buchaja01,2014,AL,P,1
kellyjo05,2014,AL,P,1
castrja01,2017,AL,C,1
guilllu01,2023,NL,SS,1
darviyu01,2019,NL,P,1
ethiean01,2017,NL,OF,1
grissva01,2023,NL,2B,1
strichu01,2019,AL,P,1
villajo01,2019,AL,SS,1
tayloch03,2018,NL,SS,1
mcraeal01,2019,NL,P,1
couloda01,2017,AL,P,1
florody01,2023,NL,P,1
aveliab01,2018,NL,2B,1
lorenmi01,2018,NL,OF,1
klinebr01,2019,AL,P,1
mccarjo04,2020,NL,OF,1
alberan01,2017,AL,P,1
navada01,2014,AL,OF,1
rileyau01,2022,NL,3B,1
rodnefe01,2018,AL,P,2
willitr01,2019,NL,P,1
wangwe01,2019,NL,P,1
chacijh01,2021,NL,P,1
encarch01,2023,NL,3B,1
lynnla01,2018,AL,P,2
riverya01,2018,NL,1B,1
myerswi01,2022,NL,OF,1
eovalna01,2016,AL,P,1
gonzaad01,2014,NL,1B,1
escobed01,2023,NL,SS,1
hollade01,2019,NL,P,2
guerrta01,2019,NL,P,1
harpery01,2019,AL,P,1
mathima01,2022,AL,OF,1
josepca01,2017,AL,C,1
perezye01,2016,NL,SS,1
allenau01,2022,AL,C,1
snidetr01,2014,NL,P,1
valenda01,2018,AL,1B,1
degeubr01,2021,AL,P,1
flynnbr01,2016,AL,P,1
harpebr03,2021,NL,OF,1
heredgu01,2017,AL,OF,1
holtoty01,2023,AL,P,1
millebr02,2022,AL,OF,1
baddoak01,2021,AL,OF,1
sotoli01,2022,AL,3B,1
gloveko01,2018,NL,P,1
barnhtu01,2014,NL,C,1
navaref01,2014,AL,OF,1
castada01,2020,NL,P,1
helslry01,2022,NL,P,1
kahnlto01,2015,NL,P,1
marmojo01,2020,AL,OF,1
perezsa02,2023,AL,1B,1
abreujo02,2022,AL,1B,1
chapmar01,2020,AL,P,1
mancitr01,2017,AL,1B,1
clevimi01,2018,AL,P,1
reaco01,2015,NL,P,1
tonkimi01,2023,NL,P,1
davidma02,2022,AL,3B,1
latzja01,2021,AL,P,1
marmojo01,2021,AL,1B,1
rengilu01,2021,AL,OF,1
harrijo05,2020,NL,3B,1
arraelu01,2021,AL,3B,1
frankni01,2015,AL,2B,1
mcmahry01,2017,NL,1B,1
ortizjo06,2023,AL,2B,1
rojasmi02,2019,NL,1B,1
diazed04,2022,NL,P,1
castrro01,2023,NL,3B,2
strawmy01,2020,AL,OF,1
arciaos01,2016,AL,OF,2
iwakuhi01,2015,AL,P,1
lintz01,2018,AL,SS,1
grishtr01,2022,NL,OF,1
choosh01,2020,AL,OF,1
kelleky01,2020,AL,P,1
almoral01,2016,NL,OF,1
kubitky01,2015,AL,3B,1
rizzoan01,2016,NL,2B,1
massemi02,2023,AL,2B,1
meyerja02,2023,AL,OF,1
kempto01,2019,NL,2B,1
trivilo01,2022,AL,P,2
baderha01,2020,NL,OF,1
avilaal01,2018,NL,1B,1
obergsc01,2017,NL,P,1
giavojo01,2015,AL,2B,1
marteke01,2020,NL,SS,1
moustmi01,2021,NL,1B,1
nunezed02,2019,AL,SS,1
ramoswi01,2021,AL,C,2
wadety01,2017,AL,SS,1
janseke01,2014,NL,P,1
smithdo02,2019,NL,OF,1
penabr01,2015,NL,1B,1
willije02,2015,NL,P,1
wendljo01,2023,NL,SS,1
desclan01,2020,NL,P,1
turneju01,2014,NL,2B,1
rosared01,2015,AL,OF,1
dickeco01,2022,NL,OF,1
freelky01,2021,NL,OF,1
pocheco01,2019,AL,P,1
hillri01,2014,AL,P,2
gimench01,2016,AL,1B,1
eflinza01,2023,AL,P,1
woodal02,2015,NL,P,2
escobed01,2023,AL,P,1
goinsry01,2020,AL,2B,1
waltodo01,2022,NL,P,1
romeren01,2016,AL,P,1
martest01,2014,NL,OF,1
valbulu01,2016,AL,2B,1
ladenty01,2015,AL,SS,1
mcclash01,2022,AL,P,1
snidetr01,2014,NL,OF,1
gindlca01,2014,NL,OF,1
duffyma01,2014,NL,2B,1
pencehu01,2019,AL,OF,1
longoev01,2022,NL,3B,1
mchugco01,2017,AL,P,1
ryanbr01,2015,AL,3B,1
craigal01,2015,AL,OF,1
cecilbr01,2017,NL,P,1
chacijh01,2020,NL,P,1
deverra01,2017,AL,3B,1
plutkad01,2021,AL,P,1
donaljo02,2018,AL,3B,2
sierrma01,2022,AL,OF,1
beatope01,2014,NL,P,1
zimmebr01,2018,AL,OF,1
anderdr02,2017,NL,P,1
panikjo01,2018,NL,2B,1
iglesra01,2019,NL,P,1
blashja01,2016,NL,OF,1
hillaa01,2014,NL,2B,1
kingesc01,2020,NL,SS,1
martivi01,2016,AL,1B,1
singljo02,2023,AL,1B,1
britoso01,2015,NL,OF,1
tomlijo01,2020,NL,P,1
gattiev01,2015,AL,OF,1
chafian01,2019,NL,P,1
baxtemi01,2014,NL,OF,1
peterja01,2018,AL,2B,1
schafjo02,2014,AL,OF,1
travide01,2018,AL,2B,1
adriaeh01,2017,AL,1B,1
bruceja01,2017,AL,1B,1
porceri01,2018,AL,P,1
rosalad01,2016,NL,3B,1
freemsa01,2016,NL,P,1
guerral01,2014,NL,OF,1
newmake01,2023,NL,SS,1
jimenub01,2017,AL,P,1
feathta01,2015,AL,2B,1
cainlo01,2019,NL,OF,1
negrokr01,2018,AL,2B,1
parrage01,2016,NL,OF,1
tetreja01,2022,NL,P,1
lucrojo01,2014,NL,1B,1
willide03,2020,NL,P,1
adamsau02,2019,NL,P,1
snydeni01,2022,AL,P,1
brookaa01,2022,NL,P,1
smithjo09,2022,AL,2B,1
chavimi01,2022,NL,1B,1
hellije01,2017,NL,P,1
encared01,2018,AL,1B,1
escobed02,2016,NL,P,1
camarjo01,2023,NL,3B,1
nunezed02,2019,AL,2B,1
ynoara01,2014,NL,SS,1
velazan01,2019,AL,OF,2
luzarje01,2021,NL,P,1
buttrty01,2019,AL,P,1
littlbr02,2022,NL,P,1
cuddymi01,2015,NL,OF,1
beatyma01,2020,NL,1B,1
rodrise01,2019,NL,2B,1
panikjo01,2021,AL,1B,1
ruizri01,2016,NL,3B,1
foltymi01,2017,NL,P,1
renfrhu01,2016,NL,OF,1
sanchca01,2020,AL,3B,1
motteja01,2017,NL,P,1
waltodo01,2019,AL,2B,1
choiji01,2022,AL,1B,1
loneyja01,2016,NL,1B,1
schimry01,2016,NL,OF,1
stottbr01,2022,NL,3B,1
urquijo01,2019,AL,P,1
wisdopa01,2021,NL,1B,1
salech01,2015,AL,P,1
pegueca01,2015,AL,OF,2
cabreas01,2014,NL,2B,1
brinsle01,2017,NL,OF,1
lopezyo01,2019,NL,P,1
turneju01,2014,NL,SS,1
doolise01,2021,AL,P,1
avilaal01,2015,AL,1B,1
sheetga01,2022,AL,1B,1
shrevch01,2016,AL,P,1
alcansa01,2017,NL,P,1
kawasmu01,2016,NL,2B,1
woodal02,2016,NL,P,1
vendipa01,2018,NL,P,1
stratch01,2020,NL,P,1
zobribe01,2017,NL,OF,1
meadoau01,2021,AL,OF,1
denorch01,2015,NL,OF,1
reedja02,2022,NL,P,2
donovbr01,2022,NL,1B,1
briceau01,2018,NL,P,1
farmeky01,2019,NL,3B,1
seageky01,2014,AL,3B,1
garcigr01,2015,NL,SS,1
moorema02,2018,AL,P,1
vargaja01,2016,AL,P,1
phillbr01,2014,NL,2B,1
velasvi01,2019,NL,OF,1
whiteaa01,2022,AL,OF,1
garcile02,2015,AL,OF,1
machama01,2016,AL,3B,1
alonsyo01,2014,NL,3B,1
gonzaos01,2022,AL,OF,1
minormi01,2022,NL,P,1
paredis01,2023,AL,3B,1
rodrise01,2018,NL,OF,1
sulseco01,2021,AL,P,1
vanmejo01,2021,NL,3B,1
bandaan01,2023,NL,P,1
penabr01,2014,NL,1B,1
camarjo01,2019,NL,OF,1
villajo01,2020,NL,OF,1
stubbga01,2022,NL,OF,1
quinnro01,2021,NL,OF,1
castrmi01,2016,NL,P,1
heinesc01,2021,NL,1B,1
peterja01,2022,NL,OF,1
suzukic01,2016,NL,OF,1
farmeky01,2019,NL,P,1
profaju01,2021,NL,2B,1
yelicch01,2017,NL,OF,1
carpeke01,2022,AL,OF,1
coonrsa01,2023,NL,P,1
parnebo01,2014,NL,P,1
sucreje01,2014,AL,C,1
heywaja01,2020,NL,OF,1
knebeco01,2016,NL,P,1
straida01,2015,AL,P,1
cimbead01,2022,AL,P,1
florewi01,2016,NL,2B,1
jeffrje01,2017,AL,P,1
rodnefe01,2016,NL,P,2
teixema01,2014,AL,1B,1
hicksjo02,2018,AL,C,1
muratto01,2015,AL,P,1
norwoja01,2019,NL,P,1
marteje01,2017,AL,1B,1
suarero01,2022,NL,P,1
gomezca01,2018,AL,2B,1
ackledu01,2016,AL,2B,1
barrefr02,2017,AL,2B,1
gonzama01,2016,AL,2B,1
rominan01,2017,AL,2B,1
deverra01,2020,AL,3B,1
wrighda04,2016,NL,P,1
briceau01,2019,NL,P,1
diazye01,2019,AL,P,1
mooredy01,2021,AL,2B,1
bradfch02,2017,NL,P,1
valdejo03,2015,AL,P,1
swishni01,2015,NL,1B,1
liberma01,2023,NL,P,1
garciar01,2019,NL,1B,1
rizzoan01,2016,NL,1B,1
sogarer01,2018,NL,SS,1
ryanbr01,2014,AL,1B,1
coghlch01,2014,NL,OF,1
lombast02,2017,NL,2B,1
valbulu01,2017,AL,1B,1
merryju01,2022,AL,P,1
davisik02,2016,AL,1B,1
pintri01,2023,NL,P,1
arciaor01,2020,NL,P,1
fontano01,2018,AL,2B,1
marcush01,2015,AL,P,1
seaboco01,2022,AL,P,1
vargail01,2023,NL,OF,1
piscost01,2016,NL,1B,1
vientma01,2023,NL,3B,1
detwiro01,2022,NL,P,1
goinsry01,2019,AL,OF,1
diazal02,2022,AL,OF,1
tovarwi01,2019,AL,SS,1
mayermi01,2019,NL,P,1
oteroda01,2017,AL,P,1
bassich01,2023,AL,P,1
molinya01,2016,NL,1B,1
bourqja01,2020,NL,P,1
hamilbi02,2016,NL,OF,1
osunajo01,2017,NL,1B,1
reynoma03,2022,NL,P,1
lopezni01,2022,AL,P,1
coleta01,2018,AL,P,1
campber01,2014,NL,1B,1
farrelu01,2022,NL,P,2
grayjo02,2022,AL,P,1
belivje01,2017,AL,P,1
paxtoja01,2018,AL,P,1
stubbga01,2021,AL,OF,1
anderni01,2021,AL,P,1
davisjd01,2023,NL,3B,1
doziebr01,2018,AL,2B,1
barlosc01,2021,AL,P,1
gratebr01,2021,NL,P,1
johnske05,2015,NL,1B,2
musgrha01,2019,NL,P,1
realmjt01,2023,NL,C,1
tollest01,2014,AL,3B,1
montafr01,2023,AL,P,1
perezca03,2023,AL,C,1
walshja01,2020,AL,OF,1
wojcias01,2015,AL,P,1
mendida01,2020,AL,SS,1
heinesc01,2019,AL,OF,1
uptonju01,2022,AL,OF,1
bregmal01,2018,AL,3B,1
irvinja01,2023,NL,P,1
pindech01,2018,AL,OF,1
anderbr06,2021,NL,SS,1
engelad01,2023,NL,OF,1
torregl01,2019,AL,SS,1
vargace01,2016,NL,P,1
salazda01,2014,AL,P,1
sandlni01,2021,AL,P,1
bregmal01,2016,AL,3B,1
garnedu01,2018,AL,C,1
culbech01,2021,AL,OF,1
bautijo02,2018,NL,OF,2
negrokr01,2018,NL,OF,1
jacksau01,2018,NL,OF,2
bertijo01,2021,NL,2B,1
lavarry01,2015,NL,C,1
emanuke01,2021,AL,P,1
reynoma03,2017,NL,OF,1
rodriro03,2019,AL,SS,1
vargami01,2022,NL,OF,1
ahmedni01,2022,NL,SS,1
galvifr01,2021,NL,1B,1
guilllu01,2019,NL,2B,1
heimjo01,2022,AL,C,1
beeksja01,2022,AL,P,1
berrijo01,2023,AL,P,1
andruel01,2016,AL,SS,1
guthrda01,2023,NL,OF,1
jeffeda01,2020,AL,P,1
felizmi01,2022,AL,P,1
ramirha02,2021,AL,OF,1
dixonbr01,2019,AL,3B,1
eovalna01,2015,AL,P,1
happia01,2018,NL,P,1
caveja01,2018,AL,OF,1
guerrja02,2023,NL,P,1
minteaj01,2017,NL,P,1
whitlga01,2022,AL,P,1
thorple01,2021,AL,P,1
obriepe04,2016,NL,1B,1
brookaa01,2019,AL,P,2
russead02,2017,NL,SS,1
diazya01,2018,AL,1B,1
stroppe01,2020,NL,P,1
snideco01,2022,AL,P,1
underdu01,2022,NL,P,1
mayfija01,2021,AL,3B,3
despaod01,2016,NL,P,1
sulsebe01,2022,NL,P,1
rojasjo01,2023,NL,3B,1
hermomi01,2018,AL,OF,1
deshide02,2015,AL,OF,1
espinda01,2017,AL,2B,3
nolaau01,2022,NL,2B,1
norwoja01,2020,NL,P,1
cabreas01,2018,NL,2B,2
huntece01,2016,NL,OF,1
justiev01,2023,NL,P,1
coghlch01,2016,NL,3B,1
rodrial01,2016,AL,3B,1
velasvi01,2019,NL,P,1
deverjo01,2021,NL,2B,1
sandopa01,2019,NL,P,1
kimbrcr01,2018,AL,P,1
bedroca01,2021,AL,P,1
lucased01,2014,NL,3B,1
kontoge01,2017,NL,P,2
jonesna01,2018,AL,P,1
cyrty01,2022,NL,P,1
dietrde01,2020,AL,3B,1
quintjo01,2018,NL,P,1
brothre01,2020,NL,P,1
verdual01,2018,NL,OF,1
hjellse01,2022,NL,P,1
walkene01,2018,AL,3B,1
barrefr02,2020,AL,OF,1
cervefr01,2016,NL,C,1
chatwty01,2021,NL,P,1
freemfr01,2016,NL,1B,1
hedgeau01,2023,NL,C,1
lowena01,2019,AL,3B,1
ryuhy01,2014,NL,P,1
parrage01,2019,NL,P,1
lopezal03,2021,NL,OF,1
forsylo01,2020,NL,P,1
lavarry01,2020,NL,C,1
ferguca01,2018,NL,P,1
rodrijo04,2021,AL,P,2
bregmal01,2016,AL,SS,1
cabreme01,2016,AL,OF,1
smithdo02,2022,NL,1B,1
santaer01,2015,AL,P,1
maxweju01,2014,AL,OF,1
andujmi01,2023,NL,OF,1
minayju01,2017,AL,P,1
lockeje01,2016,NL,P,1
owingch01,2021,NL,OF,1
rienzan01,2014,AL,P,1
sulsebe01,2022,AL,P,1
flexech01,2023,NL,P,1
sanomi01,2021,AL,3B,1
nittovi01,2021,AL,P,1
hernaen02,2016,NL,SS,1
zagunma01,2018,NL,OF,1
mcraeal01,2018,NL,P,1
kolarad01,2017,AL,P,1
mccarja02,2022,NL,OF,1
profaju01,2022,NL,OF,1
tomlijo01,2015,AL,P,1
dejesen01,2023,NL,P,1
capuach01,2015,AL,P,1
wadety01,2017,AL,2B,1
leonedo01,2021,NL,P,1
kellyme01,2019,NL,P,1
rasmuco02,2016,AL,P,1
shackke01,2017,NL,P,1
villach01,2018,NL,SS,1
melviti01,2017,AL,P,1
chapmma01,2018,AL,3B,1
knappan01,2020,NL,1B,1
polanjo01,2016,AL,3B,1
ogandne01,2016,NL,P,1
goodrni01,2018,AL,3B,1
merriwh01,2020,AL,1B,1
brashma01,2023,AL,P,1
russeja02,2016,NL,P,1
marcatu01,2023,NL,2B,1
reynoma01,2019,NL,P,1
beninan01,2019,AL,OF,1
boxbebr01,2014,AL,P,1
verhadr01,2023,NL,P,1
jasojo01,2016,NL,OF,1
contrwi01,2021,NL,C,1
lallibl01,2016,NL,1B,1
weberry01,2015,NL,P,1
rowenbe01,2016,NL,P,1
peraljh01,2015,NL,SS,1
goinsry01,2015,AL,OF,1
fletcda02,2019,AL,2B,1
rollida01,2015,AL,P,1
burnsbi02,2016,AL,OF,2
lindbjo01,2020,NL,P,1
nunezed02,2017,AL,SS,1
buehrma01,2015,AL,P,1
goudeas01,2022,NL,P,1
bautife01,2023,AL,P,1
melenmj01,2023,AL,OF,1
beatyma01,2022,NL,1B,1
astudwi01,2019,AL,3B,1
davisjd01,2022,NL,OF,1
hillca02,2020,AL,P,1
rengilu01,2022,AL,3B,1
beckhgo01,2017,AL,2B,1
murfepe01,2023,AL,P,1
uriaslu01,2021,NL,SS,1
machama01,2015,AL,SS,1
hallda02,2022,NL,1B,1
castiwe01,2015,NL,C,2
acevedo01,2022,AL,P,1
bergetr01,2020,NL,P,1
myerswi01,2019,NL,OF,1
vogelry01,2016,NL,P,1
motteta01,2021,NL,OF,1
farrelu01,2019,AL,P,1
gustaja01,2017,AL,P,1
kleinph01,2014,AL,P,1
brasiry01,2022,AL,P,1
lowema01,2015,AL,P,2
ruizri01,2020,AL,OF,1
suerowa01,2021,NL,P,1
hestoch01,2015,NL,P,1
tonkimi01,2017,AL,P,1
aguilje01,2019,NL,1B,1
florody01,2017,NL,P,1
sewalpa01,2019,NL,P,1
vizcaar01,2018,NL,P,1
lobatjo01,2018,NL,C,1
pegueel01,2022,AL,P,1
stripro01,2019,NL,P,1
martini01,2014,AL,P,1
oflaher01,2017,NL,P,1
coveydy01,2023,NL,P,2
kellyjo05,2018,AL,P,1
rondojo02,2016,NL,SS,1
sanchca01,2018,AL,2B,1
walketa01,2023,NL,P,1
mejiaal01,2017,NL,1B,1
mooredy01,2020,AL,2B,1
blachty01,2017,NL,P,1
ruizri01,2021,NL,1B,1
rodrise01,2019,NL,OF,1
gileske01,2022,AL,P,1
diazal03,2023,NL,P,1
guerrvl02,2023,AL,1B,1
junisja01,2022,NL,P,1
correca01,2022,AL,SS,1
skaggty01,2014,AL,P,1
kellyca01,2016,NL,P,1
giolilu01,2020,AL,P,1
hildetr01,2018,AL,P,1
lucchjo01,2018,NL,P,1
riverya01,2019,NL,1B,1
duggero01,2022,NL,P,1
lopezja04,2023,AL,P,1
parkeja03,2019,AL,OF,1
rosaram01,2017,NL,SS,1
sotone01,2014,NL,1B,1
willitr01,2017,NL,P,1
wilsojo03,2015,AL,3B,1
mastrmi01,2023,NL,OF,1
remilza01,2023,AL,OF,1
carpema01,2018,NL,1B,1
kinslia01,2018,AL,2B,2
adonjo01,2022,NL,P,1
kessigr01,2023,AL,SS,1
stallja01,2021,NL,C,1
wielajo01,2015,NL,P,1
workmbr01,2021,NL,P,1
correca01,2017,AL,SS,1
freemty01,2022,AL,2B,1
arroych01,2019,AL,2B,1
colemlo01,2015,AL,P,1
donaljo02,2018,AL,1B,1
gantjo01,2020,NL,P,1
greingr01,2022,NL,C,1
knebeco01,2020,NL,P,1
paredji01,2015,AL,2B,1
paxtoja01,2023,AL,P,1
puigya01,2019,NL,OF,1
scherma01,2023,NL,P,1
torrero01,2021,NL,3B,1
vargail01,2018,NL,2B,1
claysa01,2022,NL,P,2
alberha01,2019,AL,3B,1
schepta01,2016,AL,P,1
ludwiry01,2014,NL,OF,1
mendida01,2022,AL,3B,1
rayro02,2018,NL,P,1
skolema01,2019,AL,1B,1
rufda01,2021,NL,P,1
castilu02,2023,AL,P,1
culbech01,2016,NL,2B,1
kontoge01,2018,AL,P,2
pazosja01,2019,NL,P,1
bacusda01,2020,NL,P,1
zobribe01,2018,NL,2B,1
yamamjo01,2020,NL,P,1
cashnan01,2015,NL,P,1
goinsry01,2016,AL,P,1
molinya01,2020,NL,C,1
thompma02,2022,NL,P,1
murphjr01,2017,NL,C,1
ramirno01,2018,AL,P,1
garciav01,2014,AL,OF,1
dysonja01,2018,NL,OF,1
arauzjo01,2022,AL,3B,1
kerrra01,2022,NL,P,1
koehlto01,2014,NL,P,1
rodriju01,2022,AL,OF,1
buterdr01,2015,AL,1B,2
blandal01,2021,NL,3B,1
realmjt01,2017,NL,C,1
montemi01,2014,NL,C,1
ackledu01,2015,AL,OF,2
handbr01,2018,NL,P,1
hergeji01,2022,AL,P,1
trompch01,2022,NL,C,1
youngde03,2015,AL,OF,1
davisch02,2016,AL,1B,1
sanchaa01,2021,NL,P,1
astudwi01,2018,AL,C,1
gileske01,2018,AL,P,2
piscost01,2020,AL,OF,1
gonzaro01,2023,AL,SS,1
smithjo07,2015,NL,P,1
baezja01,2019,NL,3B,1
rodriro03,2018,AL,3B,1
walteza01,2014,NL,2B,1
anderty01,2021,AL,P,1
holadbr01,2019,NL,P,1
ryuhy01,2023,AL,P,1
harpebr03,2017,NL,OF,1
peterda01,2020,NL,P,1
pireljo01,2016,NL,OF,1
lucasjo02,2017,NL,P,1
roberkr01,2022,NL,SS,1
smithwi05,2019,NL,C,1
frypa01,2020,AL,P,1
fernajo03,2018,AL,1B,1
croncj01,2020,AL,1B,1
encared01,2016,AL,1B,1
smithwi04,2016,NL,P,2
moorema02,2015,AL,P,1
bernido01,2015,AL,2B,1
nunezdo01,2021,NL,1B,1
rusinch01,2014,NL,P,1
gyorkje01,2019,NL,2B,2
minayju01,2022,AL,P,1
lynnla01,2022,AL,P,1
kolarad01,2022,AL,P,1
naylojo01,2022,AL,1B,1
abreujo02,2020,AL,1B,1
lopezre01,2023,AL,P,3
storytr01,2017,NL,SS,1
corcida01,2018,NL,P,1
davisau01,2019,NL,P,1
lucchjo01,2023,NL,P,1
swihabl01,2019,AL,C,1
perezro02,2021,AL,C,1
asuajca01,2017,NL,1B,1
busenal01,2017,AL,P,1
diehlph01,2020,NL,P,1
gimenan01,2021,AL,2B,1
infangr01,2017,AL,P,1
alvarfr01,2022,NL,C,1
ahmedni01,2020,NL,SS,1
hundlni01,2016,NL,C,1
merriry01,2016,AL,P,1
duggast01,2019,NL,OF,1
myerswi01,2022,NL,1B,1
reynoma01,2015,NL,OF,1
stanery01,2018,AL,P,1
germado01,2017,AL,P,1
hagerja01,2021,NL,SS,1
mitchbr01,2021,NL,P,1
hendegu01,2023,AL,SS,1
mossbr01,2016,NL,OF,1
baezja01,2015,NL,3B,1
detmere01,2023,AL,P,1
coatsja01,2016,AL,OF,1
dobnara01,2019,AL,P,1
abreubr01,2021,AL,P,1
desmoia01,2015,NL,SS,1
greenhu01,2022,NL,P,1
merceye01,2022,NL,C,1
knappan01,2017,NL,1B,1
baderha01,2021,NL,OF,1
brugmja01,2017,AL,OF,1
figueco01,2016,NL,3B,1
mcguire01,2022,AL,P,1
morelch01,2022,NL,OF,1
wisdopa01,2018,NL,1B,1
alberha01,2022,NL,2B,1
beltrad01,2016,AL,3B,1
diazed04,2021,NL,P,1
fletcda02,2019,AL,OF,1
flories01,2022,AL,OF,1
heywaja01,2014,NL,OF,1
guerrta01,2018,NL,P,1
herrmch01,2015,AL,1B,1
lamarry01,2018,AL,P,1
luxga01,2020,NL,2B,1
nixja01,2014,NL,2B,2
gotttr01,2020,NL,P,1
swihabl01,2018,AL,2B,1
wilsowe01,2023,NL,3B,1
kopecmi01,2018,AL,P,1
campber01,2014,NL,OF,1
hartlge01,2020,NL,P,1
jimenub01,2015,AL,P,1
garcile02,2019,AL,3B,1
canhama01,2023,NL,1B,2
colliza01,2022,AL,1B,1
lerouch01,2014,AL,P,1
sanchga02,2019,AL,C,1
engelad01,2017,AL,OF,1
gallojo01,2017,AL,3B,1
stewabr01,2017,NL,P,1
stromma01,2017,AL,P,1
couloda01,2021,AL,P,1
mayfija01,2022,AL,P,1
perezca02,2015,AL,1B,1
paredji01,2016,NL,OF,1
tatisfe02,2019,NL,SS,1
ramirjo01,2016,AL,SS,1
toroab01,2022,AL,OF,1
nunovi01,2018,AL,P,1
toussto01,2023,AL,P,2
viladry01,2021,NL,OF,1
kempto01,2021,AL,2B,1
newsolj01,2020,AL,P,1
whiteel04,2022,AL,OF,1
culbech01,2020,NL,P,1
dazayo01,2021,NL,OF,1
keuchda01,2022,NL,P,1
marinjh01,2017,NL,P,2
pimenst01,2015,AL,P,1
ravinjo01,2015,NL,P,1
leitema02,2018,NL,P,1
matonni01,2022,NL,SS,1
cloydty01,2018,NL,P,1
alonsyo01,2017,AL,1B,2
lopezjo02,2023,AL,P,2
morrico01,2023,AL,P,1
saltaja01,2016,AL,C,1
mcmahry01,2018,NL,1B,1
garciro02,2021,AL,1B,1
smithca04,2023,NL,OF,1
neshepa01,2014,NL,P,1
bellico01,2017,NL,1B,1
novaiv01,2014,AL,P,1
cabreos01,2022,AL,3B,1
yepezju01,2022,NL,OF,1
pazosja01,2020,NL,P,1
chiselo01,2017,AL,1B,1
simmoan01,2018,AL,SS,1
wilheto01,2017,NL,P,1
germado01,2023,AL,P,1
pearcst01,2016,AL,3B,1
darviyu01,2014,AL,P,1
perazjo01,2015,NL,2B,1
paredis01,2022,AL,2B,1
valenje01,2018,NL,3B,1
poppese01,2021,NL,P,2
wongko01,2015,NL,2B,1
hoovejj01,2018,NL,P,1
pukaj01,2022,AL,P,1
kingesc01,2021,NL,2B,1
vierlma01,2023,AL,3B,1
melanma01,2019,NL,P,2
maydu01,2021,NL,P,1
osunaro01,2017,AL,P,1
blachty01,2019,NL,P,1
krehbjo01,2022,AL,P,1
maytr01,2016,AL,P,1
hoytja01,2021,AL,P,1
rondojo01,2015,NL,P,1
rosscza01,2021,NL,P,1
whitemi03,2021,NL,P,1
alberha01,2018,AL,2B,1
jacqujo01,2023,AL,P,1
lewisro02,2023,AL,3B,1
millebr02,2021,NL,OF,1
hammeja01,2014,AL,P,1
lasteto01,2021,NL,2B,1
axforjo01,2021,NL,P,1
hendrli01,2014,AL,P,2
swihabl01,2016,AL,OF,1
ramirjc01,2018,AL,P,1
amarial01,2016,NL,3B,1
bauertr01,2017,AL,P,1
santada01,2019,AL,1B,1
anderty01,2019,NL,P,1
meadcu01,2023,AL,3B,1
morinmi01,2019,NL,P,1
segurje01,2016,NL,2B,1
liriafr01,2015,NL,P,1
valaipa01,2017,NL,SS,1
canoro01,2020,NL,2B,1
ucetaed01,2021,NL,P,1
gosseph01,2021,AL,1B,1
straida01,2014,AL,P,1
carrosc02,2015,AL,P,1
ellisch01,2021,AL,P,2
calixor01,2017,NL,SS,1
eovalna01,2019,AL,P,1
gallaca01,2017,AL,C,1
gombeau01,2022,NL,P,1
riverre01,2018,AL,C,1
rutlejo01,2014,NL,3B,1
tomlijo01,2018,AL,P,1
torrero01,2017,AL,SS,1
newbeja01,2021,AL,P,1
mortoch02,2023,NL,P,1
peralwi01,2018,AL,P,1
semiema01,2016,AL,SS,1
marmojo01,2020,AL,1B,1
stanery01,2023,AL,P,1
fairbpe01,2020,AL,P,1
johnske05,2015,NL,3B,2
millean01,2016,AL,P,2
escobed01,2019,NL,3B,1
rosaram01,2023,NL,SS,1
gamelbe01,2022,NL,1B,1
gonzaad01,2015,NL,1B,1
smithjo09,2022,AL,SS,1
ynoara01,2014,NL,3B,1
rosarra01,2019,NL,P,1
smithch10,2023,AL,P,1
roblevi01,2017,NL,OF,1
blancan01,2017,NL,2B,1
belljo02,2023,AL,1B,1
adamsch01,2018,AL,P,1
hernaen02,2023,NL,1B,1
marinro01,2023,AL,P,1
millebr02,2018,NL,2B,1
paxtoja01,2019,AL,P,1
peterja01,2021,NL,P,1
gearrco01,2016,NL,P,1
hillri01,2020,AL,P,1
torkesp01,2022,AL,1B,1
teperry01,2019,AL,P,1
gonzalu03,2020,AL,OF,1
feltnry01,2023,NL,P,1
beckejo02,2014,NL,P,1
haderjo01,2017,NL,P,1
jayemy01,2017,AL,P,1
marteno01,2023,NL,3B,1
valaipa01,2021,AL,SS,1
burneco01,2023,NL,P,1
skaggty01,2019,AL,P,1
parmlia01,2017,AL,OF,1
thomptr01,2017,NL,OF,1
perezhe01,2016,NL,1B,1
betanra01,2015,NL,P,1
teperry01,2016,AL,P,1
masteju01,2015,AL,P,1
haysau01,2017,AL,OF,1
delarjo01,2016,NL,P,1
fletcaa01,2022,NL,P,1
manshje01,2014,NL,P,1
marteje01,2016,AL,3B,1
altuvjo01,2016,AL,2B,1
beeksja01,2019,AL,P,1
delgara01,2014,NL,P,1
edmanto01,2020,NL,2B,1
kawasmu01,2014,AL,3B,1
bogaexa01,2016,AL,SS,1
kendrho01,2019,NL,3B,1
